item_id,item_name,quantity_on_hand,quantity_fulfilled,last_picked,location,pick_time_seconds,turnover_rate,fulfillment_rate
ITEM1443,Product_1443,166,105,2025-03-27 13:21:57.123162,Zone-A1,5.47,0.6287425149700598,0.00022872976558466595
ITEM1444,Product_1444,47,160,2025-03-17 13:21:57.123162,Zone-A3,9.56,3.3333333333333335,0.00034854059517663383
ITEM1445,Product_1445,450,259,2025-03-15 13:21:57.123162,Zone-A5,6.07,0.5742793791574279,0.000564200088442176
ITEM1446,Product_1446,106,175,2025-03-21 13:21:57.123162,Zone-A4,8.52,1.6355140186915889,0.00038121627597444325
ITEM1447,Product_1447,494,220,2025-03-25 13:21:57.123162,Zone-C1,10.05,0.4444444444444444,0.00047924331836787153
ITEM1448,Product_1448,420,174,2025-03-27 13:21:57.123162,Zone-D4,7.6,0.41330166270783847,0.0003790378972545893
ITEM1449,Product_1449,448,256,2025-03-24 13:21:57.123162,Zone-C5,5.94,0.5701559020044543,0.0005576649522826141
ITEM1450,Product_1450,298,59,2025-03-17 13:21:57.123162,Zone-B5,8.99,0.19732441471571907,0.00012852434447138374
ITEM1451,Product_1451,263,95,2025-04-01 13:21:57.123162,Zone-B2,6.32,0.35984848484848486,0.00020694597838612634
ITEM1452,Product_1452,205,282,2025-03-22 13:21:57.123162,Zone-D1,7.19,1.3689320388349515,0.0006143027989988171
ITEM1453,Product_1453,95,105,2025-03-19 13:21:57.123162,Zone-B1,8.53,1.09375,0.00022872976558466595
ITEM1454,Product_1454,331,159,2025-03-08 13:21:57.123162,Zone-D1,10.72,0.4789156626506024,0.00034636221645677987
ITEM1455,Product_1455,19,145,2025-03-09 13:21:57.123162,Zone-C4,8.05,7.25,0.0003158649143788244
ITEM1456,Product_1456,14,177,2025-03-27 13:21:57.123162,Zone-B1,8.05,11.8,0.00038557303341415117
ITEM1457,Product_1457,132,14,2025-03-17 13:21:57.123162,Zone-D1,9.48,0.10526315789473684,3.049730207795546e-05
ITEM1458,Product_1458,339,232,2025-03-27 13:21:57.123162,Zone-D2,8.1,0.6823529411764706,0.000505383863006119
ITEM1459,Product_1459,362,269,2025-03-18 13:21:57.123162,Zone-D3,9.27,0.7410468319559229,0.0005859838756407156
ITEM1460,Product_1460,127,252,2025-03-12 13:21:57.123162,Zone-A2,10.16,1.96875,0.0005489514374031983
ITEM1461,Product_1461,303,251,2025-03-23 13:21:57.123162,Zone-D4,7.34,0.8256578947368421,0.0005467730586833443
ITEM1462,Product_1462,406,159,2025-03-08 13:21:57.123162,Zone-D4,1.45,0.3906633906633907,0.00034636221645677987
ITEM1463,Product_1463,168,38,2025-03-12 13:21:57.123162,Zone-C4,6.36,0.22485207100591717,8.277839135445054e-05
ITEM1464,Product_1464,312,133,2025-03-09 13:21:57.123162,Zone-C4,10.42,0.4249201277955272,0.00028972436974057685
ITEM1465,Product_1465,237,164,2025-04-01 13:21:57.123162,Zone-B3,7.93,0.6890756302521008,0.00035725411005604966
ITEM1466,Product_1466,374,93,2025-03-05 13:21:57.123162,Zone-C4,7.32,0.248,0.00020258922094641842
ITEM1467,Product_1467,225,97,2025-03-06 13:21:57.123162,Zone-B3,10.33,0.42920353982300885,0.00021130273582583425
ITEM1468,Product_1468,445,245,2025-03-27 13:21:57.123162,Zone-C1,7.8,0.5493273542600897,0.0005337027863642205
ITEM1469,Product_1469,193,121,2025-03-15 13:21:57.123162,Zone-C2,3.81,0.6237113402061856,0.00026358382510232936
ITEM1470,Product_1470,24,98,2025-03-03 13:21:57.123162,Zone-C5,4.99,3.92,0.0002134811145456882
ITEM1471,Product_1471,166,167,2025-03-16 13:21:57.123162,Zone-B4,8.84,1.0,0.0003637892462156116
ITEM1472,Product_1472,145,103,2025-03-09 13:21:57.123162,Zone-A2,7.87,0.7054794520547946,0.00022437300814495803
ITEM1473,Product_1473,270,117,2025-03-07 13:21:57.123162,Zone-A4,10.91,0.4317343173431734,0.00025487031022291347
ITEM1474,Product_1474,166,95,2025-03-10 13:21:57.123162,Zone-D4,6.53,0.5688622754491018,0.00020694597838612634
ITEM1475,Product_1475,56,210,2025-03-10 13:21:57.123162,Zone-C2,7.38,3.6842105263157894,0.0004574595311693319
ITEM1476,Product_1476,333,21,2025-03-04 13:21:57.123162,Zone-C5,6.23,0.06287425149700598,4.574595311693319e-05
ITEM1477,Product_1477,341,278,2025-03-25 13:21:57.123162,Zone-D5,6.96,0.8128654970760234,0.0006055892841194013
ITEM1478,Product_1478,182,177,2025-03-17 13:21:57.123162,Zone-B3,4.22,0.9672131147540983,0.00038557303341415117
ITEM1479,Product_1479,139,120,2025-04-01 13:21:57.123162,Zone-A5,7.23,0.8571428571428571,0.0002614054463824754
ITEM1480,Product_1480,420,185,2025-03-11 13:21:57.123162,Zone-B3,7.9,0.43942992874109266,0.0004030000631729829
ITEM1481,Product_1481,104,95,2025-03-12 13:21:57.123162,Zone-A4,7.73,0.9047619047619048,0.00020694597838612634
ITEM1482,Product_1482,124,86,2025-03-31 13:21:57.123162,Zone-C1,12.3,0.688,0.0001873405699074407
ITEM1483,Product_1483,252,118,2025-03-13 13:21:57.123162,Zone-C4,11.67,0.466403162055336,0.0002570486889427675
ITEM1484,Product_1484,429,261,2025-03-08 13:21:57.123162,Zone-C5,6.5,0.6069767441860465,0.000568556845881884
ITEM1485,Product_1485,301,62,2025-03-28 13:21:57.123162,Zone-D4,3.91,0.2052980132450331,0.00013505948063094562
ITEM1486,Product_1486,291,158,2025-03-29 13:21:57.123162,Zone-D5,7.8,0.541095890410959,0.0003441838377369259
ITEM1487,Product_1487,308,120,2025-03-25 13:21:57.123162,Zone-A3,8.75,0.3883495145631068,0.0002614054463824754
ITEM1488,Product_1488,292,270,2025-03-22 13:21:57.123162,Zone-A3,6.28,0.9215017064846417,0.0005881622543605696
ITEM1489,Product_1489,78,207,2025-03-02 13:21:57.123162,Zone-A3,6.38,2.6202531645569622,0.00045092439500977
ITEM1490,Product_1490,157,45,2025-03-05 13:21:57.123162,Zone-C5,11.17,0.2848101265822785,9.802704239342826e-05
ITEM1491,Product_1491,20,109,2025-03-18 13:21:57.123162,Zone-C2,7.48,5.190476190476191,0.0002374432804640818
ITEM1492,Product_1492,263,197,2025-03-23 13:21:57.123162,Zone-A1,9.32,0.7462121212121212,0.00042914060781123044
ITEM1493,Product_1493,339,282,2025-03-31 13:21:57.123162,Zone-B4,6.14,0.8294117647058824,0.0006143027989988171
ITEM1494,Product_1494,369,241,2025-03-18 13:21:57.123162,Zone-B5,7.89,0.6513513513513514,0.0005249892714848047
ITEM1495,Product_1495,47,225,2025-03-31 13:21:57.123162,Zone-A2,7.33,4.6875,0.0004901352119671414
ITEM1496,Product_1496,143,72,2025-03-19 13:21:57.123162,Zone-D1,6.65,0.5,0.00015684326782948522
ITEM1497,Product_1497,209,201,2025-03-03 13:21:57.123162,Zone-A1,10.31,0.9571428571428572,0.00043785412269064627
ITEM1498,Product_1498,32,260,2025-03-23 13:21:57.123162,Zone-B5,5.22,7.878787878787879,0.00056637846716203
ITEM1499,Product_1499,312,143,2025-03-19 13:21:57.123162,Zone-A1,8.6,0.45686900958466453,0.0003115081569391165
ITEM1500,Product_1500,355,153,2025-03-31 13:21:57.123162,Zone-C5,7.29,0.4297752808988764,0.0003332919441376561
ITEM1501,Product_1501,311,103,2025-03-19 13:21:57.123162,Zone-C4,8.83,0.3301282051282051,0.00022437300814495803
ITEM1502,Product_1502,372,80,2025-03-05 13:21:57.123162,Zone-A3,7.32,0.21447721179624665,0.00017427029758831691
ITEM1503,Product_1503,405,286,2025-03-05 13:21:57.123162,Zone-B1,9.73,0.7044334975369458,0.000623016313878233
ITEM1504,Product_1504,227,113,2025-04-01 13:21:57.123162,Zone-D4,6.12,0.4956140350877193,0.00024615679534349764
ITEM1505,Product_1505,150,192,2025-03-10 13:21:57.123162,Zone-B2,10.32,1.271523178807947,0.0004182487142119606
ITEM1506,Product_1506,113,203,2025-03-26 13:21:57.123162,Zone-A2,7.94,1.780701754385965,0.0004422108801303542
ITEM1507,Product_1507,455,158,2025-03-13 13:21:57.123162,Zone-B2,5.34,0.34649122807017546,0.0003441838377369259
ITEM1508,Product_1508,219,44,2025-03-11 13:21:57.123162,Zone-D5,9.36,0.2,9.58486636735743e-05
ITEM1509,Product_1509,482,137,2025-03-19 13:21:57.123162,Zone-A3,7.6,0.2836438923395445,0.00029843788461999274
ITEM1510,Product_1510,490,136,2025-03-22 13:21:57.123162,Zone-C1,4.58,0.2769857433808554,0.0002962595059001388
ITEM1511,Product_1511,120,283,2025-03-23 13:21:57.123162,Zone-A1,8.66,2.3388429752066116,0.0006164811777186712
ITEM1512,Product_1512,113,88,2025-03-03 13:21:57.123162,Zone-D1,10.01,0.7719298245614035,0.0001916973273471486
ITEM1513,Product_1513,325,246,2025-03-11 13:21:57.123162,Zone-C4,10.56,0.754601226993865,0.0005358811650840745
ITEM1514,Product_1514,180,120,2025-03-03 13:21:57.123162,Zone-B2,7.24,0.6629834254143646,0.0002614054463824754
ITEM1515,Product_1515,469,113,2025-03-04 13:21:57.123162,Zone-C4,8.29,0.2404255319148936,0.00024615679534349764
ITEM1516,Product_1516,365,225,2025-03-08 13:21:57.123162,Zone-D5,8.1,0.6147540983606558,0.0004901352119671414
ITEM1517,Product_1517,333,45,2025-03-18 13:21:57.123162,Zone-C5,10.98,0.1347305389221557,9.802704239342826e-05
ITEM1518,Product_1518,142,151,2025-03-07 13:21:57.123162,Zone-D4,6.38,1.055944055944056,0.0003289351866979482
ITEM1519,Product_1519,385,116,2025-03-14 13:21:57.123162,Zone-B2,7.07,0.3005181347150259,0.0002526919315030595
ITEM1520,Product_1520,302,107,2025-03-25 13:21:57.123162,Zone-D2,6.33,0.35313531353135313,0.0002330865230243739
ITEM1521,Product_1521,337,50,2025-03-11 13:21:57.123162,Zone-D3,5.1,0.14792899408284024,0.00010891893599269808
ITEM1522,Product_1522,136,275,2025-03-30 13:21:57.123162,Zone-C3,8.5,2.0072992700729926,0.0005990541479598394
ITEM1523,Product_1523,115,199,2025-03-21 13:21:57.123162,Zone-C2,11.2,1.7155172413793103,0.00043349736525093835
ITEM1524,Product_1524,101,284,2025-03-12 13:21:57.123162,Zone-C2,7.6,2.784313725490196,0.0006186595564385251
ITEM1525,Product_1525,296,287,2025-03-24 13:21:57.123162,Zone-A5,6.24,0.9663299663299664,0.000625194692598087
ITEM1526,Product_1526,387,44,2025-03-09 13:21:57.123162,Zone-B1,8.37,0.1134020618556701,9.58486636735743e-05
ITEM1527,Product_1527,402,193,2025-03-08 13:21:57.123162,Zone-B3,9.18,0.47890818858560796,0.00042042709293181455
ITEM1528,Product_1528,60,168,2025-03-03 13:21:57.123162,Zone-B5,7.69,2.7540983606557377,0.00036596762493546555
ITEM1529,Product_1529,38,28,2025-04-01 13:21:57.123162,Zone-B3,10.81,0.717948717948718,6.099460415591092e-05
ITEM1530,Product_1530,471,28,2025-04-01 13:21:57.123162,Zone-A1,6.38,0.059322033898305086,6.099460415591092e-05
ITEM1531,Product_1531,305,8,2025-03-19 13:21:57.123162,Zone-B4,7.43,0.026143790849673203,1.742702975883169e-05
ITEM1532,Product_1532,306,294,2025-03-31 13:21:57.123162,Zone-C1,8.59,0.9576547231270358,0.0006404433436370646
ITEM1533,Product_1533,223,185,2025-03-05 13:21:57.123162,Zone-C2,8.79,0.8258928571428571,0.0004030000631729829
ITEM1534,Product_1534,276,252,2025-04-01 13:21:57.123162,Zone-A5,8.09,0.9097472924187726,0.0005489514374031983
ITEM1535,Product_1535,416,120,2025-03-31 13:21:57.123162,Zone-B1,5.44,0.28776978417266186,0.0002614054463824754
ITEM1536,Product_1536,266,283,2025-03-06 13:21:57.123162,Zone-C5,12.68,1.0599250936329587,0.0006164811777186712
ITEM1537,Product_1537,311,73,2025-03-02 13:21:57.123162,Zone-B5,7.53,0.23397435897435898,0.00015902164654933918
ITEM1538,Product_1538,110,258,2025-03-04 13:21:57.123162,Zone-D4,8.22,2.324324324324324,0.000562021709722322
ITEM1539,Product_1539,414,185,2025-03-21 13:21:57.123162,Zone-A2,9.23,0.4457831325301205,0.0004030000631729829
ITEM1540,Product_1540,355,173,2025-04-01 13:21:57.123162,Zone-B4,6.73,0.4859550561797753,0.00037685951853473534
ITEM1541,Product_1541,119,253,2025-03-08 13:21:57.123162,Zone-D1,8.11,2.1083333333333334,0.0005511298161230523
ITEM1542,Product_1542,429,192,2025-03-25 13:21:57.123162,Zone-B1,6.65,0.44651162790697674,0.0004182487142119606
ITEM1543,Product_1543,191,58,2025-03-27 13:21:57.123162,Zone-D5,8.83,0.3020833333333333,0.00012634596575152976
ITEM1544,Product_1544,480,142,2025-03-12 13:21:57.123162,Zone-D3,7.45,0.29521829521829523,0.00030932977821926253
ITEM1545,Product_1545,322,172,2025-03-20 13:21:57.123162,Zone-A2,8.54,0.5325077399380805,0.0003746811398148814
ITEM1546,Product_1546,10,107,2025-03-10 13:21:57.123162,Zone-C1,5.91,9.727272727272727,0.0002330865230243739
ITEM1547,Product_1547,328,89,2025-03-20 13:21:57.123162,Zone-B2,6.34,0.270516717325228,0.00019387570606700256
ITEM1548,Product_1548,447,216,2025-03-11 13:21:57.123162,Zone-D5,5.27,0.48214285714285715,0.0004705298034884557
ITEM1549,Product_1549,64,7,2025-03-22 13:21:57.123162,Zone-D5,6.58,0.1076923076923077,1.524865103897773e-05
ITEM1550,Product_1550,380,183,2025-03-11 13:21:57.123162,Zone-B3,2.85,0.48031496062992124,0.00039864330573327497
ITEM1551,Product_1551,433,42,2025-03-29 13:21:57.123162,Zone-B2,7.39,0.0967741935483871,9.149190623386639e-05
ITEM1552,Product_1552,408,243,2025-03-11 13:21:57.123162,Zone-B3,6.93,0.5941320293398533,0.0005293460289245126
ITEM1553,Product_1553,158,173,2025-03-22 13:21:57.123162,Zone-B5,8.3,1.0880503144654088,0.00037685951853473534
ITEM1554,Product_1554,440,34,2025-03-31 13:21:57.123162,Zone-D5,8.09,0.07709750566893424,7.40648764750347e-05
ITEM1555,Product_1555,466,194,2025-03-22 13:21:57.123162,Zone-D2,10.51,0.41541755888650966,0.0004226054716516685
ITEM1556,Product_1556,318,29,2025-03-28 13:21:57.123162,Zone-D1,13.19,0.09090909090909091,6.317298287576488e-05
ITEM1557,Product_1557,146,116,2025-03-09 13:21:57.123162,Zone-D3,10.28,0.7891156462585034,0.0002526919315030595
ITEM1558,Product_1558,211,210,2025-03-04 13:21:57.123162,Zone-A3,7.09,0.9905660377358491,0.0004574595311693319
ITEM1559,Product_1559,445,189,2025-03-07 13:21:57.123162,Zone-C5,7.01,0.42376681614349776,0.0004117135780523987
ITEM1560,Product_1560,322,51,2025-03-20 13:21:57.123162,Zone-B2,9.74,0.15789473684210525,0.00011109731471255204
ITEM1561,Product_1561,126,232,2025-03-25 13:21:57.123162,Zone-A3,4.63,1.8267716535433072,0.000505383863006119
ITEM1562,Product_1562,163,43,2025-03-23 13:21:57.123162,Zone-D5,7.37,0.2621951219512195,9.367028495372034e-05
ITEM1563,Product_1563,434,20,2025-03-05 13:21:57.123162,Zone-C2,7.52,0.04597701149425287,4.356757439707923e-05
ITEM1564,Product_1564,300,26,2025-03-29 13:21:57.123162,Zone-C5,9.17,0.08637873754152824,5.6637846716203e-05
ITEM1565,Product_1565,72,217,2025-03-23 13:21:57.123162,Zone-D2,9.23,2.9726027397260273,0.00047270818220830965
ITEM1566,Product_1566,253,153,2025-03-15 13:21:57.123162,Zone-B4,6.51,0.6023622047244095,0.0003332919441376561
ITEM1567,Product_1567,34,245,2025-03-06 13:21:57.123162,Zone-C3,7.17,7.0,0.0005337027863642205
ITEM1568,Product_1568,99,276,2025-03-02 13:21:57.123162,Zone-B3,8.89,2.76,0.0006012325266796934
ITEM1569,Product_1569,84,63,2025-03-28 13:21:57.123162,Zone-D2,6.4,0.7411764705882353,0.00013723785935079957
ITEM1570,Product_1570,303,291,2025-03-26 13:21:57.123162,Zone-A2,10.41,0.9572368421052632,0.0006339082074775028
ITEM1571,Product_1571,395,206,2025-03-22 13:21:57.123162,Zone-D3,9.22,0.5202020202020202,0.00044874601628991606
ITEM1572,Product_1572,400,36,2025-03-09 13:21:57.123162,Zone-D5,8.34,0.08977556109725686,7.842163391474261e-05
ITEM1573,Product_1573,219,166,2025-03-19 13:21:57.123162,Zone-D3,8.78,0.7545454545454545,0.00036161086749575763
ITEM1574,Product_1574,484,259,2025-03-30 13:21:57.123162,Zone-C2,7.07,0.534020618556701,0.000564200088442176
ITEM1575,Product_1575,427,258,2025-03-27 13:21:57.123162,Zone-B4,6.75,0.602803738317757,0.000562021709722322
ITEM1576,Product_1576,356,13,2025-03-17 13:21:57.123162,Zone-A4,7.15,0.036414565826330535,2.83189233581015e-05
ITEM1577,Product_1577,26,143,2025-03-02 13:21:57.123162,Zone-D1,9.0,5.296296296296297,0.0003115081569391165
ITEM1578,Product_1578,137,14,2025-03-27 13:21:57.123162,Zone-B2,8.4,0.10144927536231885,3.049730207795546e-05
ITEM1579,Product_1579,436,218,2025-03-03 13:21:57.123162,Zone-C4,7.15,0.4988558352402746,0.0004748865609281636
ITEM1580,Product_1580,452,277,2025-03-13 13:21:57.123162,Zone-A3,9.5,0.6114790286975718,0.0006034109053995473
ITEM1581,Product_1581,373,52,2025-03-23 13:21:57.123162,Zone-C4,7.65,0.13903743315508021,0.000113275693432406
ITEM1582,Product_1582,260,115,2025-03-29 13:21:57.123162,Zone-D3,6.61,0.44061302681992337,0.00025051355278320555
ITEM1583,Product_1583,188,157,2025-03-17 13:21:57.123162,Zone-B4,8.51,0.8306878306878307,0.00034200545901707195
ITEM1584,Product_1584,191,127,2025-03-08 13:21:57.123162,Zone-D3,5.97,0.6614583333333334,0.0002766540974214531
ITEM1585,Product_1585,161,106,2025-03-27 13:21:57.123162,Zone-C1,4.63,0.654320987654321,0.00023090814430451993
ITEM1586,Product_1586,34,245,2025-03-11 13:21:57.123162,Zone-D4,7.99,7.0,0.0005337027863642205
ITEM1587,Product_1587,464,195,2025-03-14 13:21:57.123162,Zone-D3,6.69,0.41935483870967744,0.00042478385037152247
ITEM1588,Product_1588,189,221,2025-03-19 13:21:57.123162,Zone-B2,7.49,1.1631578947368422,0.0004814216970877255
ITEM1589,Product_1589,207,55,2025-03-31 13:21:57.123162,Zone-D5,6.07,0.2644230769230769,0.00011981082959196788
ITEM1590,Product_1590,353,296,2025-03-27 13:21:57.123162,Zone-B5,10.42,0.8361581920903954,0.0006448001010767726
ITEM1591,Product_1591,170,85,2025-03-07 13:21:57.123162,Zone-D5,6.68,0.49707602339181284,0.00018516219118758673
ITEM1592,Product_1592,186,92,2025-03-18 13:21:57.123162,Zone-A2,7.14,0.4919786096256685,0.00020041084222656446
ITEM1593,Product_1593,294,198,2025-03-25 13:21:57.123162,Zone-A3,8.76,0.6711864406779661,0.0004313189865310844
ITEM1594,Product_1594,72,108,2025-03-15 13:21:57.123162,Zone-C4,5.25,1.4794520547945205,0.00023526490174422785
ITEM1595,Product_1595,159,275,2025-03-03 13:21:57.123162,Zone-D1,5.1,1.71875,0.0005990541479598394
ITEM1596,Product_1596,163,100,2025-03-21 13:21:57.123162,Zone-C5,8.76,0.6097560975609756,0.00021783787198539616
ITEM1597,Product_1597,165,202,2025-03-02 13:21:57.123162,Zone-C4,7.11,1.216867469879518,0.00044003250141050023
ITEM1598,Product_1598,379,5,2025-03-07 13:21:57.123162,Zone-B4,6.2,0.013157894736842105,1.0891893599269807e-05
ITEM1599,Product_1599,478,171,2025-03-31 13:21:57.123162,Zone-D1,9.21,0.3569937369519833,0.0003725027610950274
ITEM1600,Product_1600,58,130,2025-03-25 13:21:57.123162,Zone-C2,6.38,2.2033898305084745,0.000283189233581015
ITEM1601,Product_1601,464,85,2025-03-22 13:21:57.123162,Zone-D3,7.45,0.1827956989247312,0.00018516219118758673
ITEM1602,Product_1602,346,255,2025-03-15 13:21:57.123162,Zone-D5,6.21,0.7348703170028819,0.0005554865735627602
ITEM1603,Product_1603,93,173,2025-03-26 13:21:57.123162,Zone-D4,8.61,1.8404255319148937,0.00037685951853473534
ITEM1604,Product_1604,370,77,2025-03-13 13:21:57.123162,Zone-C5,10.66,0.20754716981132076,0.00016773516142875504
ITEM1605,Product_1605,186,145,2025-03-03 13:21:57.123162,Zone-D5,4.28,0.7754010695187166,0.0003158649143788244
ITEM1606,Product_1606,157,74,2025-03-27 13:21:57.123162,Zone-B5,8.23,0.46835443037974683,0.00016120002526919314
ITEM1607,Product_1607,127,266,2025-03-20 13:21:57.123162,Zone-B2,9.71,2.078125,0.0005794487394811537
ITEM1608,Product_1608,351,249,2025-03-10 13:21:57.123162,Zone-B4,7.16,0.7073863636363636,0.0005424163012436364
ITEM1609,Product_1609,485,7,2025-03-23 13:21:57.123162,Zone-A5,5.74,0.01440329218106996,1.524865103897773e-05
ITEM1610,Product_1610,72,67,2025-03-15 13:21:57.123162,Zone-B5,8.84,0.9178082191780822,0.00014595137423021543
ITEM1611,Product_1611,198,53,2025-03-13 13:21:57.123162,Zone-B1,10.0,0.2663316582914573,0.00011545407215225997
ITEM1612,Product_1612,369,80,2025-03-12 13:21:57.123162,Zone-A4,9.78,0.21621621621621623,0.00017427029758831691
ITEM1613,Product_1613,58,179,2025-03-12 13:21:57.123162,Zone-B5,8.73,3.0338983050847457,0.0003899297908538591
ITEM1614,Product_1614,336,113,2025-03-17 13:21:57.123162,Zone-D2,8.2,0.3353115727002967,0.00024615679534349764
ITEM1615,Product_1615,266,187,2025-03-17 13:21:57.123162,Zone-C2,6.2,0.700374531835206,0.0004073568206126908
ITEM1616,Product_1616,233,196,2025-03-17 13:21:57.123162,Zone-C1,9.73,0.8376068376068376,0.0004269622290913764
ITEM1617,Product_1617,150,69,2025-03-23 13:21:57.123162,Zone-C3,9.62,0.45695364238410596,0.00015030813166992335
ITEM1618,Product_1618,487,275,2025-03-24 13:21:57.123162,Zone-B3,5.72,0.5635245901639344,0.0005990541479598394
ITEM1619,Product_1619,224,104,2025-03-15 13:21:57.123162,Zone-C1,8.73,0.4622222222222222,0.000226551386864812
ITEM1620,Product_1620,444,36,2025-03-26 13:21:57.123162,Zone-A2,9.31,0.08089887640449438,7.842163391474261e-05
ITEM1621,Product_1621,388,132,2025-03-28 13:21:57.123162,Zone-C5,9.76,0.3393316195372751,0.0002875459910207229
ITEM1622,Product_1622,449,47,2025-03-24 13:21:57.123162,Zone-C3,7.85,0.10444444444444445,0.00010238379983313619
ITEM1623,Product_1623,220,82,2025-03-18 13:21:57.123162,Zone-D5,6.28,0.37104072398190047,0.00017862705502802483
ITEM1624,Product_1624,327,293,2025-03-18 13:21:57.123162,Zone-D5,7.0,0.8932926829268293,0.0006382649649172107
ITEM1625,Product_1625,41,274,2025-03-17 13:21:57.123162,Zone-A5,5.99,6.523809523809524,0.0005968757692399855
ITEM1626,Product_1626,167,166,2025-03-05 13:21:57.123162,Zone-C1,7.9,0.9880952380952381,0.00036161086749575763
ITEM1627,Product_1627,294,193,2025-03-18 13:21:57.125096,Zone-C2,7.51,0.6542372881355932,0.00042042709293181455
ITEM1628,Product_1628,314,251,2025-03-19 13:21:57.125096,Zone-A1,12.29,0.7968253968253968,0.0005467730586833443
ITEM1629,Product_1629,438,220,2025-03-07 13:21:57.125096,Zone-A1,9.79,0.5011389521640092,0.00047924331836787153
ITEM1630,Product_1630,486,172,2025-03-04 13:21:57.125096,Zone-C2,9.94,0.3531827515400411,0.0003746811398148814
ITEM1631,Product_1631,295,197,2025-03-15 13:21:57.125096,Zone-D4,8.94,0.6655405405405406,0.00042914060781123044
ITEM1632,Product_1632,153,287,2025-03-30 13:21:57.125096,Zone-D1,7.27,1.8636363636363635,0.000625194692598087
ITEM1633,Product_1633,433,17,2025-03-21 13:21:57.125096,Zone-A5,7.45,0.03917050691244239,3.703243823751735e-05
ITEM1634,Product_1634,28,244,2025-03-03 13:21:57.125096,Zone-B4,7.63,8.413793103448276,0.0005315244076443666
ITEM1635,Product_1635,27,151,2025-03-08 13:21:57.125096,Zone-A1,8.38,5.392857142857143,0.0003289351866979482
ITEM1636,Product_1636,266,208,2025-03-17 13:21:57.125096,Zone-B5,8.78,0.7790262172284644,0.000453102773729624
ITEM1637,Product_1637,87,84,2025-03-05 13:21:57.125096,Zone-B5,8.0,0.9545454545454546,0.00018298381246773277
ITEM1638,Product_1638,380,47,2025-03-04 13:21:57.125096,Zone-C1,7.42,0.12335958005249344,0.00010238379983313619
ITEM1639,Product_1639,184,93,2025-03-03 13:21:57.125096,Zone-C3,6.81,0.5027027027027027,0.00020258922094641842
ITEM1640,Product_1640,203,152,2025-03-05 13:21:57.125096,Zone-B2,5.21,0.7450980392156863,0.00033111356541780216
ITEM1641,Product_1641,485,99,2025-03-26 13:21:57.125096,Zone-C1,10.57,0.2037037037037037,0.0002156594932655422
ITEM1642,Product_1642,122,155,2025-03-02 13:21:57.125096,Zone-D4,12.41,1.2601626016260163,0.00033764870157736404
ITEM1643,Product_1643,123,6,2025-03-30 13:21:57.125096,Zone-A1,10.4,0.04838709677419355,1.3070272319123769e-05
ITEM1644,Product_1644,231,26,2025-03-12 13:21:57.125096,Zone-B1,5.48,0.11206896551724138,5.6637846716203e-05
ITEM1645,Product_1645,175,11,2025-03-14 13:21:57.125096,Zone-C4,9.57,0.0625,2.3962165918393576e-05
ITEM1646,Product_1646,444,210,2025-03-06 13:21:57.125096,Zone-C5,10.05,0.47191011235955055,0.0004574595311693319
ITEM1647,Product_1647,328,118,2025-03-27 13:21:57.125096,Zone-D1,7.19,0.3586626139817629,0.0002570486889427675
ITEM1648,Product_1648,141,276,2025-03-12 13:21:57.125096,Zone-D3,8.98,1.943661971830986,0.0006012325266796934
ITEM1649,Product_1649,394,87,2025-03-21 13:21:57.125096,Zone-A3,7.09,0.22025316455696203,0.00018951894862729465
ITEM1650,Product_1650,273,183,2025-03-10 13:21:57.125096,Zone-B1,11.06,0.6678832116788321,0.00039864330573327497
ITEM1651,Product_1651,422,214,2025-03-09 13:21:57.125096,Zone-D1,8.73,0.5059101654846335,0.0004661730460487478
ITEM1652,Product_1652,64,128,2025-03-03 13:21:57.125096,Zone-B4,6.17,1.9692307692307693,0.00027883247614130706
ITEM1653,Product_1653,368,117,2025-03-03 13:21:57.125096,Zone-B2,9.34,0.3170731707317073,0.00025487031022291347
ITEM1654,Product_1654,140,16,2025-03-12 13:21:57.125096,Zone-A4,10.12,0.11347517730496454,3.485405951766338e-05
ITEM1655,Product_1655,297,130,2025-03-17 13:21:57.125096,Zone-C2,8.4,0.436241610738255,0.000283189233581015
ITEM1656,Product_1656,275,57,2025-03-23 13:21:57.125096,Zone-C3,8.96,0.20652173913043478,0.0001241675870316758
ITEM1657,Product_1657,467,287,2025-03-31 13:21:57.125096,Zone-B5,7.86,0.6132478632478633,0.000625194692598087
ITEM1658,Product_1658,476,144,2025-03-25 13:21:57.125096,Zone-A1,5.73,0.3018867924528302,0.00031368653565897045
ITEM1659,Product_1659,375,101,2025-03-28 13:21:57.125096,Zone-A2,7.7,0.26861702127659576,0.00022001625070525011
ITEM1660,Product_1660,171,9,2025-03-07 13:21:57.125096,Zone-C3,9.05,0.05232558139534884,1.9605408478685653e-05
ITEM1661,Product_1661,389,61,2025-03-29 13:21:57.125096,Zone-D2,7.74,0.1564102564102564,0.00013288110191109166
ITEM1662,Product_1662,490,73,2025-03-10 13:21:57.125096,Zone-D3,9.6,0.14867617107942974,0.00015902164654933918
ITEM1663,Product_1663,96,122,2025-03-04 13:21:57.125096,Zone-C3,7.22,1.2577319587628866,0.0002657622038221833
ITEM1664,Product_1664,64,63,2025-03-28 13:21:57.125096,Zone-A2,7.35,0.9692307692307692,0.00013723785935079957
